Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.339874267578125,137547200,56.81800079345703,56.965999603271484,56.17449951171875,56.95500183105469,56.95500183105469,27830000,89.08000183105469,90.27999877929688,88.75,90.13999938964844,84.14009857177734,25621200,65.61199951171875,65.69999694824219,64.04399871826172,64.75,64.75,105076000,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.339874267578125,137547200,56.81800079345703,56.965999603271484,56.17449951171875,56.95500183105469,56.95500183105469,27830000,89.08000183105469,90.27999877929688,88.75,90.13999938964844,84.14009857177734,25621200,65.61199951171875,65.69999694824219,64.04399871826172,64.75,64.75,105076000
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.3776969909668,124773600,56.967498779296875,57.02949905395508,56.222999572753906,56.798500061035156,56.798500061035156,27498000,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,84.10277557373047,24159700,64.69750213623047,65.2300033569336,64.20099639892578,64.66600036621094,64.66600036621094,80538000,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.3776969909668,124773600,56.967498779296875,57.02949905395508,56.222999572753906,56.798500061035156,56.798500061035156,27498000,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,84.10277557373047,24159700,64.69750213623047,65.2300033569336,64.20099639892578,64.66600036621094,64.66600036621094,80538000
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.18858337402344,129700400,56.9015007019043,57.18899917602539,56.625,57.17499923706055,57.17499923706055,30552000,90.13999938964844,90.61000061035156,89.66000366210938,90.0,84.00943756103516,36875000,65.5999984741211,65.6500015258789,64.64949798583984,64.72899627685547,64.72899627685547,91570000,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.18858337402344,129700400,56.9015007019043,57.18899917602539,56.625,57.17499923706055,57.17499923706055,30552000,90.13999938964844,90.61000061035156,89.66000366210938,90.0,84.00943756103516,36875000,65.5999984741211,65.6500015258789,64.64949798583984,64.72899627685547,64.72899627685547,91570000
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.843421936035156,108434400,57.191001892089844,58.34400177001953,57.090999603271484,58.20800018310547,58.20800018310547,29550000,90.0,91.62000274658203,89.73999786376953,91.61000061035156,85.51226806640625,23601600,64.8584976196289,66.37249755859375,64.83300018310547,66.3655014038086,66.3655014038086,82802000,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.843421936035156,108434400,57.191001892089844,58.34400177001953,57.090999603271484,58.20800018310547,58.20800018310547,29550000,90.0,91.62000274658203,89.73999786376953,91.61000061035156,85.51226806640625,23601600,64.8584976196289,66.37249755859375,64.83300018310547,66.3655014038086,66.3655014038086,82802000
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.852882385253906,130756400,58.53099822998047,58.925498962402344,58.36249923706055,58.80849838256836,58.80849838256836,39138000,91.9000015258789,92.30000305175781,91.54000091552734,91.9000015258789,85.78296661376953,23412800,66.90450286865234,68.24500274658203,66.86699676513672,68.12699890136719,68.12699890136719,103386000,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.852882385253906,130756400,58.53099822998047,58.925498962402344,58.36249923706055,58.80849838256836,58.80849838256836,39138000,91.9000015258789,92.30000305175781,91.54000091552734,91.9000015258789,85.78296661376953,23412800,66.90450286865234,68.24500274658203,66.86699676513672,68.12699890136719,68.12699890136719,103386000
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.18623733520508,204420400,59.249000549316406,59.352500915527344,58.369998931884766,58.56449890136719,58.56449890136719,37128000,92.55000305175781,93.43000030517578,91.58000183105469,91.81999969482422,85.70829010009766,33277500,68.74099731445312,69.40799713134766,66.9000015258789,67.87550354003906,67.87550354003906,136150000,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.18623733520508,204420400,59.249000549316406,59.352500915527344,58.369998931884766,58.56449890136719,58.56449890136719,37128000,92.55000305175781,93.43000030517578,91.58000183105469,91.81999969482422,85.70829010009766,33277500,68.74099731445312,69.40799713134766,66.9000015258789,67.87550354003906,67.87550354003906,136150000
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.451019287109375,166116000,59.035499572753906,59.25,58.59199905395508,59.106998443603516,59.106998443603516,29984000,92.47000122070312,93.23999786376953,91.93000030517578,92.33000183105469,86.1843490600586,26383200,68.4000015258789,68.91699981689453,67.88099670410156,68.89749908447266,68.89749908447266,95060000,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.451019287109375,166116000,59.035499572753906,59.25,58.59199905395508,59.106998443603516,59.106998443603516,29984000,92.47000122070312,93.23999786376953,91.93000030517578,92.33000183105469,86.1843490600586,26383200,68.4000015258789,68.91699981689453,67.88099670410156,68.89749908447266,68.89749908447266,95060000
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.545570373535156,156572000,59.37649917602539,59.37799835205078,58.4015007019043,59.37799835205078,59.37799835205078,42170000,93.12000274658203,94.05999755859375,92.58000183105469,94.05999755859375,87.79917907714844,29172200,69.60050201416016,70.12650299072266,69.04550170898438,70.10250091552734,70.10250091552734,97146000,43.0,43.0,42.51499938964844,42.877498626708984,40.545570373535156,156572000,59.37649917602539,59.37799835205078,58.4015007019043,59.37799835205078,59.37799835205078,42170000,93.12000274658203,94.05999755859375,92.58000183105469,94.05999755859375,87.79917907714844,29172200,69.60050201416016,70.12650299072266,69.04550170898438,70.10250091552734,70.10250091552734,97146000
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.70634078979492,202561600,59.400001525878906,59.900001525878906,59.202999114990234,59.32400131225586,59.32400131225586,31494000,95.13999938964844,95.44999694824219,93.72000122070312,93.91999816894531,87.66849517822266,31569900,70.45899963378906,71.56950378417969,70.02200317382812,70.88400268554688,70.88400268554688,114038000,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.70634078979492,202561600,59.400001525878906,59.900001525878906,59.202999114990234,59.32400131225586,59.32400131225586,31494000,95.13999938964844,95.44999694824219,93.72000122070312,93.91999816894531,87.66849517822266,31569900,70.45899963378906,71.56950378417969,70.02200317382812,70.88400268554688,70.88400268554688,114038000
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.4723014831543,184192800,58.88600158691406,59.39649963378906,58.72549819946289,58.868499755859375,58.868499755859375,37338000,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,86.56706237792969,38635100,70.15850067138672,71.9625015258789,69.5999984741211,71.89099884033203,71.89099884033203,117438000,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.4723014831543,184192800,58.88600158691406,59.39649963378906,58.72549819946289,58.868499755859375,58.868499755859375,37338000,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,86.56706237792969,38635100,70.15850067138672,71.9625015258789,69.5999984741211,71.89099884033203,71.89099884033203,117438000
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.581050872802734,129915600,59.19049835205078,59.316001892089844,58.60499954223633,59.111000061035156,59.111000061035156,36022000,93.75,95.4000015258789,93.51000213623047,95.01000213623047,88.68595886230469,48756300,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,72.54450225830078,128494000,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.581050872802734,129915600,59.19049835205078,59.316001892089844,58.60499954223633,59.111000061035156,59.111000061035156,36022000,93.75,95.4000015258789,93.51000213623047,95.01000213623047,88.68595886230469,48756300,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,72.54450225830078,128494000
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.66379165649414,188923200,58.79949951171875,59.372501373291016,58.46799850463867,59.079498291015625,59.079498291015625,73514000,94.79000091552734,96.06999969482422,93.58000183105469,94.26000213623047,87.98590087890625,47227900,72.25,72.99400329589844,69.25700378417969,69.5,69.5,182276000,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.66379165649414,188923200,58.79949951171875,59.372501373291016,58.46799850463867,59.079498291015625,59.079498291015625,73514000,94.79000091552734,96.06999969482422,93.58000183105469,94.26000213623047,87.98590087890625,47227900,72.25,72.99400329589844,69.25700378417969,69.5,69.5,182276000
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.94276428222656,346375200,56.37099838256836,56.564998626708984,55.55849838256836,55.959999084472656,55.959999084472656,117842000,93.63999938964844,93.97000122070312,91.5,91.77999877929688,85.67096710205078,47867800,73.86949920654297,74.9000015258789,70.69999694824219,71.49749755859375,71.49749755859375,222514000,41.5,41.70000076293945,40.025001525878906,40.125,37.94276428222656,346375200,56.37099838256836,56.564998626708984,55.55849838256836,55.959999084472656,55.959999084472656,117842000,93.63999938964844,93.97000122070312,91.5,91.77999877929688,85.67096710205078,47867800,73.86949920654297,74.9000015258789,70.69999694824219,71.49749755859375,71.49749755859375,222514000
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.99479293823242,290954000,55.03049850463867,55.7495002746582,52.83700180053711,53.11949920654297,53.11949920654297,83550000,90.55999755859375,93.23999786376953,88.0,88.0,82.14256286621094,51031500,70.13099670410156,72.9489974975586,66.03600311279297,69.5,69.5,229900000,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.99479293823242,290954000,55.03049850463867,55.7495002746582,52.83700180053711,53.11949920654297,53.11949920654297,83550000,90.55999755859375,93.23999786376953,88.0,88.0,82.14256286621094,51031500,70.13099670410156,72.9489974975586,66.03600311279297,69.5,69.5,229900000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.54087448120117,272975200,51.69900131225586,54.36899948120117,51.5004997253418,54.221500396728516,54.221500396728516,76630000,86.88999938964844,91.4800033569336,85.25,91.33000183105469,85.25092315673828,67998600,68.072998046875,72.19950103759766,67.5895004272461,72.14199829101562,72.14199829101562,221336000,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.54087448120117,272975200,51.69900131225586,54.36899948120117,51.5004997253418,54.221500396728516,54.221500396728516,76630000,86.88999938964844,91.4800033569336,85.25,91.33000183105469,85.25092315673828,67998600,68.072998046875,72.19950103759766,67.5895004272461,72.14199829101562,72.14199829101562,221336000
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.7158203125,206434400,54.24850082397461,54.326499938964844,52.73099899291992,52.77050018310547,52.77050018310547,51942000,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,83.64539337158203,41107600,72.44999694824219,73.04949951171875,70.75749969482422,70.83899688720703,70.83899688720703,143254000,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.7158203125,206434400,54.24850082397461,54.326499938964844,52.73099899291992,52.77050018310547,52.77050018310547,51942000,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,83.64539337158203,41107600,72.44999694824219,73.04949951171875,70.75749969482422,70.83899688720703,70.83899688720703,143254000
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.678009033203125,217562000,52.993499755859375,53.19649887084961,50.23500061035156,50.385501861572266,50.385501861572266,66792000,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,79.35157775878906,55628700,71.48400115966797,71.6875,67.49700164794922,67.5250015258789,67.5250015258789,171572000,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.678009033203125,217562000,52.993499755859375,53.19649887084961,50.23500061035156,50.385501861572266,50.385501861572266,66792000,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,79.35157775878906,55628700,71.48400115966797,71.6875,67.49700164794922,67.5250015258789,67.5250015258789,171572000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.12663650512695,282690400,51.29399871826172,52.58599853515625,49.849998474121094,52.313499450683594,52.313499450683594,98360000,86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,82.31057739257812,63499100,68.67449951171875,69.17500305175781,63.29650115966797,66.9800033569336,66.9800033569336,282830000,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.12663650512695,282690400,51.29399871826172,52.58599853515625,49.849998474121094,52.313499450683594,52.313499450683594,98360000,86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,82.31057739257812,63499100,68.67449951171875,69.17500305175781,63.29650115966797,66.9800033569336,66.9800033569336,282830000
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.62204360961914,243278000,52.833499908447266,53.278499603271484,52.27450180053711,52.72800064086914,52.72800064086914,56240000,88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,83.19734954833984,35720300,68.2334976196289,69.69049835205078,67.20050048828125,69.3115005493164,69.3115005493164,134778000,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.62204360961914,243278000,52.833499908447266,53.278499603271484,52.27450180053711,52.72800064086914,52.72800064086914,56240000,88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,83.19734954833984,35720300,68.2334976196289,69.69049835205078,67.20050048828125,69.3115005493164,69.3115005493164,134778000
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.008949279785156,130196800,52.5,53.06100082397461,52.34600067138672,52.707000732421875,52.707000732421875,31586000,88.93000030517578,90.0,87.80000305175781,89.83000183105469,83.85075378417969,26407700,69.29650115966797,70.98600006103516,69.17649841308594,70.72550201416016,70.72550201416016,118358000,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.008949279785156,130196800,52.5,53.06100082397461,52.34600067138672,52.707000732421875,52.707000732421875,31586000,88.93000030517578,90.0,87.80000305175781,89.83000183105469,83.85075378417969,26407700,69.29650115966797,70.98600006103516,69.17649841308594,70.72550201416016,70.72550201416016,118358000
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.72817611694336,162579600,52.715999603271484,53.77349853515625,52.4900016784668,53.6349983215332,53.6349983215332,41304000,88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,85.16370391845703,34960900,70.3125,72.60299682617188,70.16799926757812,72.55249786376953,72.55249786376953,119184000,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.72817611694336,162579600,52.715999603271484,53.77349853515625,52.4900016784668,53.6349983215332,53.6349983215332,41304000,88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,85.16370391845703,34960900,70.3125,72.60299682617188,70.16799926757812,72.55249786376953,72.55249786376953,119184000
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.062191009521484,204588800,54.17250061035156,54.70500183105469,53.36149978637695,54.56800079345703,54.56800079345703,37396000,91.20999908447266,92.72000122070312,90.62000274658203,92.66000366210938,86.8986587524414,27823900,73.34449768066406,73.4469985961914,71.84200286865234,73.08799743652344,73.08799743652344,113054000,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.062191009521484,204588800,54.17250061035156,54.70500183105469,53.36149978637695,54.56800079345703,54.56800079345703,37396000,91.20999908447266,92.72000122070312,90.62000274658203,92.66000366210938,86.8986587524414,27823900,73.34449768066406,73.4469985961914,71.84200286865234,73.08799743652344,73.08799743652344,113054000
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.92926788330078,160704400,54.66899871826172,55.41550064086914,54.57749938964844,54.775001525878906,54.775001525878906,39948000,92.44999694824219,93.5,91.80000305175781,92.0,86.27971649169922,30596900,72.86849975585938,73.29000091552734,72.3280029296875,72.43450164794922,72.43450164794922,89452000,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.92926788330078,160704400,54.66899871826172,55.41550064086914,54.57749938964844,54.775001525878906,54.775001525878906,39948000,92.44999694824219,93.5,91.80000305175781,92.0,86.27971649169922,30596900,72.86849975585938,73.29000091552734,72.3280029296875,72.43450164794922,72.43450164794922,89452000
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.79158401489258,135722000,54.63800048828125,55.81449890136719,54.5,55.179500579833984,55.179500579833984,33754000,91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,86.9549560546875,30911700,72.32450103759766,74.4384994506836,72.32450103759766,73.4175033569336,73.4175033569336,129984000,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.79158401489258,135722000,54.63800048828125,55.81449890136719,54.5,55.179500579833984,55.179500579833984,33754000,91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,86.9549560546875,30911700,72.32450103759766,74.4384994506836,72.32450103759766,73.4175033569336,73.4175033569336,129984000
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.6064453125,149886400,55.45500183105469,56.810001373291016,55.3754997253418,55.6875,55.6875,41486000,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,85.80142211914062,26922500,74.25,75.17449951171875,73.94599914550781,74.14600372314453,74.14600372314453,126088000,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.6064453125,149886400,55.45500183105469,56.810001373291016,55.3754997253418,55.6875,55.6875,41486000,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,85.80142211914062,26922500,74.25,75.17449951171875,73.94599914550781,74.14600372314453,74.14600372314453,126088000
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.94587707519531,123967600,55.958499908447266,56.27299880981445,55.25749969482422,55.494998931884766,55.494998931884766,28010000,92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,86.02649688720703,24392800,74.76799774169922,75.12699890136719,73.78800201416016,74.26699829101562,74.26699829101562,97162000,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.94587707519531,123967600,55.958499908447266,56.27299880981445,55.25749969482422,55.494998931884766,55.494998931884766,28010000,92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,86.02649688720703,24392800,74.76799774169922,75.12699890136719,73.78800201416016,74.26699829101562,74.26699829101562,97162000
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.65796661376953,135249600,55.93299865722656,56.45000076293945,55.422000885009766,56.40449905395508,56.40449905395508,25292000,93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,88.21163177490234,26329200,74.76699829101562,75.0,74.32499694824219,75.0,75.0,88362000,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.65796661376953,135249600,55.93299865722656,56.45000076293945,55.422000885009766,56.40449905395508,56.40449905395508,25292000,93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,88.21163177490234,26329200,74.76699829101562,75.0,74.32499694824219,75.0,75.0,88362000
